Date,Delhi,Jaipur,Lucknow,Kanpur,Bhopal,Ahmedabad,Kolkata,Surat,Nagpur,Mumbai,Pune,Visakhapatnam,Hyderabad,Chennai,Bengaluru
2022-06-30,21.306452,15.870261,19.190552,13.196412,10.383799,0.0,11.789663,8.893722,13.627222,27.649328,0.7711893,6.362274,7.535968,4.3868413,0.0
2022-07-01,0.0,2.933783,0.0,0.0,10.087769,4.6236343,25.885645,45.04787,12.389608,7.135187,0.0,2.2531376,4.896728,0.6845018,1.9915851
2022-07-02,1.2945486,5.671332,19.969196,10.091587,36.54408,20.510765,1.238017,50.505646,9.905603,0.0,0.0,8.250138,13.79293,2.7911487,0.0
2022-07-03,4.951839,27.803045,1.3736179,1.4237591,37.146645,3.0180347,0.0,9.009339,4.9465237,0.0,0.0,2.69601,12.9158325,11.937946,8.948825
2022-07-04,10.560302,0.0,0.0,0.0,46.69681,9.708894,2.7075536,26.220644,45.54302,130.87645,14.393837,0.0,6.1406426,4.968379,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,61.70742,2.7181153,61.19116,6.319277,104.989494,0.0,3.1596255,13.737881,14.837,8.948825
2022-07-06,0.0,11.5648365,0.0,0.0,9.465719,0.0,8.241741,5.867619,16.286846,71.48774,0.0,16.691042,0.5167843,3.935646,10.892098
2022-07-07,0.0,0.0,0.0,0.0,35.790726,32.35939,0.0,0.0,20.398752,194.22046,13.778137,14.410821,12.068714,5.05884,0.0
2022-07-08,0.0,0.0,0.0,0.0,14.896017,37.40636,0.0,102.907135,32.442253,155.65648,9.536113,22.963223,16.904242,5.6880717,0.0
2022-07-09,20.086178,5.1873493,8.142072,0.0,27.810936,0.0,0.55278265,26.12525,19.569298,70.279045,33.444477,0.0,27.813814,11.145234,1.0726315
2022-07-10,0.0,9.492207,0.0,0.0,30.63683,39.217587,17.374794,158.2883,9.786169,58.441586,21.68507,0.0,40.352306,1.25794,0.0
2022-07-11,1.8573859,0.0,0.0,0.0,51.59338,36.3842,19.972404,140.94179,33.484303,217.86772,26.905909,15.263915,1.3926041,7.3839836,0.48216042
2022-07-12,7.538878,9.679096,0.0,0.0,22.939997,30.44599,0.0,54.728695,51.246372,0.0,0.36946258,0.0,30.211754,0.0,0.0
2022-07-13,4.737633,9.225858,0.0,0.0,44.058624,23.357826,0.99485016,74.25936,36.997913,126.03785,108.20191,1.0271099,26.53018,0.0,0.43975395
2022-07-14,3.8745298,1.1949098,1.4892737,8.134758,29.577644,55.388657,7.1608477,64.91004,37.999985,127.98672,29.87888,0.0,0.0,0.0,0.0
2022-07-15,0.0,4.2022696,0.0,0.0,32.7584,41.773872,6.928851,39.758053,27.79281,67.90539,0.91371405,8.916656,0.0,0.0,1.4140865
2022-07-16,12.338457,3.9512177,2.5175326,1.0958256,3.6695218,5.2062545,8.750386,0.0,4.951208,0.0,0.0,18.286291,3.9730704,2.252073,0.30283767
2022-07-17,5.544141,1.9787316,0.0,0.0,43.98066,0.0,0.22762844,0.0,59.402725,0.0,1.6497959,7.9539623,19.29972,1.0892444,4.1661077
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343313,3.38896,0.0,11.92913,4.9869113
2022-07-19,4.532165,5.045915,0.0,0.0,0.0,26.220842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6978726
2022-07-20,15.901455,21.549065,38.607838,20.16439,28.050404,0.0,0.9915251,0.0,0.0,0.0,0.0,0.0,0.0,3.3174937,13.272203
2022-07-21,6.053219,1.4830438,6.5821705,8.074002,16.76658,0.0,2.0106723,2.2553713,18.691614,0.0,0.0,1.6760079,1.0918908,4.189793,6.504895
2022-07-22,0.0,19.520487,9.958631,15.179395,22.396923,0.0,7.788857,0.0,18.82389,0.0,0.0,0.0,28.023308,13.06559,20.23154
2022-07-23,1.1686757,34.115932,21.921999,7.062467,22.442287,15.9198475,5.091854,46.510723,10.691914,5.5098224,1.7296749,0.0,0.0,7.4500556,4.2747135
2022-07-24,23.146406,23.935213,0.0,7.062467,22.089424,19.565952,20.187181,3.594838,5.946853,0.0,0.0,0.65368485,0.19043212,8.482321,2.7356386
2022-07-25,0.0,9.799121,2.1097162,2.5080807,32.779552,38.30652,0.27871186,0.0,15.7406,0.0,0.0,0.6907018,5.6046624,0.0,9.829574
2022-07-26,0.0,15.228303,0.4435441,0.4914714,3.503101,0.0,0.0,0.0,28.661514,0.0,20.612286,7.0359764,21.031408,7.3676853,2.111214
2022-07-27,4.6125374,24.334873,14.844455,10.357226,3.1586325,0.0,0.0,0.0,2.327789,0.0,6.3899837,0.0,0.0,0.0,9.178214
2022-07-28,20.133736,22.29798,1.4733871,10.500701,4.1958647,0.3403248,15.625089,0.0,6.3152986,31.197691,19.169954,0.0,0.0,0.0,1.7710079
2022-07-29,24.241205,0.398009,1.1780759,4.33817,0.0,0.0,9.385193,10.526497,6.0037165,32.365376,2.4927342,0.0,9.582502,0.25397927,0.8695679
2022-07-30,16.29275,1.8380475,16.308788,14.564933,0.0,0.0,0.0,0.0,0.0,0.0,12.650266,0.0,0.0,0.0,11.458671
2022-07-31,0.0,0.0,13.403909,2.2391298,0.0,0.0,8.85462,0.0,0.0,0.0,0.0,0.22835186,7.238881,0.0,32.788227
2022-08-01,0.0,0.0,12.811526,1.2240733,0.0,0.0,16.6385,0.0,0.7335262,0.0,0.0,0.0,10.221918,0.0,20.85008
2022-08-02,0.0,20.505169,14.440552,15.94294,1.5580497,0.0,9.262712,4.0615745,4.261674,0.0,3.6797805,0.0,33.349503,10.0813465,20.729006
2022-08-03,13.370932,25.238825,13.110015,7.8523912,18.04297,20.512226,24.124073,0.0,7.719888,19.456718,25.966118,0.0,5.490656,16.95469,26.39531
2022-08-04,20.402895,32.784054,5.3696785,6.187999,20.960186,28.13032,5.9804754,28.064966,5.501602,62.722767,26.320871,5.9471397,9.716299,16.015226,18.595049
2022-08-05,3.2466931,6.775382,0.0,0.0,4.3726087,10.95426,6.1894393,35.150635,6.8372207,54.101017,28.572405,0.5262347,12.297966,6.21431,7.325581
2022-08-06,7.6071324,6.9702196,9.764431,12.71089,18.728735,0.0,6.9999623,2.163776,36.407143,0.0,0.0,7.807314,20.945427,2.6830268,6.9092774
2022-08-07,25.98198,24.460573,14.694427,10.458217,7.6496325,4.655466,4.270629,14.029632,44.915718,159.98691,20.239017,4.2984147,9.360074,4.2273164,0.7511217
2022-08-08,0.0,0.0,0.72502035,9.535486,14.267311,7.77271,8.416757,13.118808,20.808298,60.42772,17.95741,16.419718,6.5611796,0.15152092,1.4454165
2022-08-09,4.698379,0.9822425,0.0,0.0,26.683752,38.526398,3.2450542,0.0,58.677315,74.222145,0.0,10.579408,0.0,0.0,3.264849
2022-08-10,0.0,0.0,0.0,0.0,39.154037,11.297103,33.73699,26.335922,29.208735,0.0,0.0,0.0,6.453447,0.0,0.0
2022-08-11,0.0,1.5846249,0.0,0.0,29.838562,27.732834,7.106803,33.541737,0.0,11.23317,5.0173664,0.0,0.0,0.0,0.0
2022-08-12,0.0,19.110746,0.0,0.0,4.16517,36.288868,0.0,0.0,0.829659,0.0,0.0,2.6854725,0.0,0.0,0.0
2022-08-13,0.0,9.6450615,2.3541994,13.486168,13.650656,2.9446452,24.31079,0.0,15.638254,0.0,0.0,9.122174,1.0428696,0.31193757,0.0
2022-08-14,26.123833,9.899012,13.170545,17.766472,44.76826,0.0,25.740347,0.0,51.199585,0.0,0.43258706,14.171691,25.969654,0.0891352,0.0
2022-08-15,0.0,7.2611904,1.8877906,0.0,73.974266,50.063374,0.0,33.16775,18.655321,140.8639,3.6805909,9.977752,3.8927917,0.0,0.0
2022-08-16,0.0,0.0,0.0,0.0,67.05293,81.95511,0.0,37.73833,0.0,105.255,9.340506,0.0,0.3820012,0.0,0.0
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.7178912,41.674862,0.0,0.0,0.0,2.5470245,0.0,0.5542763,12.880122
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,32.634274,0.0,0.0,0.0,0.0,16.026564,0.60131407,0.0,0.0
2022-08-19,0.0,8.159056,12.725464,15.277018,0.0,0.0,6.0899525,0.0,0.0,0.0,0.0,11.046021,20.815086,7.4320607,0.0
2022-08-20,0.0,23.38916,6.4812593,14.776506,18.604733,0.0,9.557396,0.0,22.24215,0.0,0.0,2.3053706,3.3813086,0.895535,1.2035837
2022-08-21,5.9629755,7.884634,1.3996621,28.055532,81.434456,1.9771007,6.2960668,0.0,30.015541,0.0,0.0,0.0,0.0,20.331533,26.553213
2022-08-22,0.0,55.963913,0.8872166,0.0,126.27839,14.596591,11.912191,13.40693,4.6282177,0.0,0.7096568,0.0,0.0,5.9554095,14.43034
2022-08-23,0.0,0.0,16.003172,5.9522014,0.0,38.97791,19.74776,42.306522,0.0,15.070648,0.5869248,2.6362975,0.0,0.29499006,1.8523084
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,4.171143,0.0,4.889588,0.0,0.0,5.2365847,6.26545,0.26977384,13.057285
2022-08-25,0.0,0.0,9.593418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.498552,3.2013552,25.558233
2022-08-26,0.0,0.0,0.29003924,5.960876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31367913,37.726128
2022-08-27,0.0,0.0,13.827243,0.0,0.0,0.0,9.102359,0.0,0.0,0.0,0.0,4.778331,2.2215552,4.095718,20.807209
2022-08-28,0.0,0.0,15.789135,13.555608,18.871374,0.0,0.0,0.0,18.482933,0.0,0.0,15.185978,6.317953,0.29904717,8.343356
2022-08-29,12.320044,0.0,0.0,0.19698404,4.3783107,0.0,0.0,0.0,8.566933,0.0,0.5049623,0.0,29.717329,10.500096,26.57394
2022-08-30,1.3136429,1.344657,4.974376,11.921752,0.0,0.0,0.0,5.3000402,0.0,3.053052,25.876326,0.0,7.2531376,0.0,9.882476
2022-08-31,0.0,0.0,18.53192,5.960876,3.1592278,0.0,0.0,32.6942,0.0,94.96768,35.098557,1.3506999,0.46903825,0.0,12.474083
2022-09-01,21.638018,14.437024,27.247957,16.999357,15.954094,15.954969,0.0,38.95208,0.0,32.792915,1.495109,0.0,3.3601043,19.070745,9.886294
2022-09-02,8.612532,10.35729,0.0,1.1505886,0.0,0.0,0.0,3.1654627,0.0,17.593307,0.0,0.0,0.0,0.0,0.0
2022-09-03,0.0,0.0,10.233138,3.603248,14.750624,0.0,4.5274725,9.73802,24.183619,27.580395,2.085168,0.0,0.0,0.0,2.3957915
2022-09-04,0.0,0.0,0.0,0.0,20.11433,0.0,7.4853086,0.0,9.366468,50.733704,27.131136,0.12303506,9.098714,0.0,25.892157
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,12.10722,0.0,1.721122,0.0,11.451468,0.0,1.6397477,0.0,15.073392
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,8.739969,0.0,0.0,0.0,10.032492,0.0,6.6183925,3.008853,21.693228
2022-09-07,0.0,0.0,0.0,0.0,3.4075363,0.0,7.8066955,0.0,8.124598,60.25623,30.504335,16.848377,9.62934,5.980503,24.403152
2022-09-08,0.0,0.0,2.0898864,0.0,14.011362,4.3012133,2.3974814,13.238002,1.9689071,91.93691,7.0141335,15.6823635,8.509589,7.814401,6.36376
2022-09-09,0.0,0.0,0.0,5.4859076,6.1850195,5.03321,16.356138,17.805801,0.0,38.48314,4.5090327,9.780278,22.33975,9.7864,1.3472992
2022-09-10,0.0,8.571054,0.0,0.0,2.4780173,8.602427,6.12054,27.126427,3.4038363,34.466187,0.0,20.072031,22.796425,14.377888,4.1025453
2022-09-11,0.0,3.3115897,4.0391026,0.0,14.36209,19.459465,10.522447,24.267853,33.29628,92.39534,20.910025,21.702936,24.200935,6.4553876,1.8124428
2022-09-12,2.1231947,0.0,0.0,0.0,2.8104212,41.71803,42.65958,12.1472845,53.829712,23.49335,14.866516,26.521418,11.048359,0.0,0.0
2022-09-13,0.0,0.0,15.400758,13.49132,17.648296,34.315044,26.215593,11.712173,41.48863,52.144913,1.1557302,20.408466,0.0,0.0,0.0
2022-09-14,0.0,0.0,32.22748,22.950989,30.614729,4.923746,10.473988,12.942025,29.086067,0.0,0.0,19.368717,0.0,0.0,0.0
2022-09-15,0.0,0.38205016,27.520462,24.199404,48.084084,9.324878,38.013756,53.945953,16.433115,44.88547,16.343975,0.0,0.0,3.7359862,0.0
2022-09-16,0.0,0.29338443,65.48262,13.538893,15.44782,0.0,10.913924,15.430158,19.030546,104.738335,25.568205,0.0,0.0,0.40470085,0.0
2022-09-17,0.0,0.0,0.56485564,0.0,0.0,0.0,14.773821,0.0,3.6148002,0.0,0.0,2.9759715,0.0,0.92396355,0.0
2022-09-18,0.0,0.0,11.871237,0.0,0.0,0.0,1.0744922,0.0,5.5488105,6.071839,0.0,14.687525,0.0,2.5138726,0.0
2022-09-19,0.0,0.0,9.60313,0.0,0.0,0.0,1.8052977,0.0,1.258747,0.0,0.0,2.89929,4.1695247,6.5548787,0.0
2022-09-20,5.2024145,0.0,17.792252,16.104942,0.0,0.0,5.291306,0.0,17.810253,0.0,0.0,0.0,0.0,2.1390913,0.9720459
2022-09-21,25.065418,2.9416375,23.833818,49.72832,38.758617,0.0,0.13600923,0.0,24.936,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,17.772392,0.0,0.0,7.9107857,13.675488,0.0,0.0,0.0,0.0,0.0,0.0,3.7965362,0.0,0.0,0.0
2022-09-23,42.07101,59.762836,23.21832,16.047985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,63.80497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59900194,0.0,0.0,0.0
2022-09-25,0.0,0.0,1.3741922,1.7062845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,11.445888,4.1618123,10.391144,9.178123,0.59052485,0.22340126,2.5865836,0.43926325,5.6003184,8.138996,4.4871664,4.358624,3.5023224,6.645017,6.409908
2022-09-27,0.19014615,0.20663573,2.8274374,1.9180124,4.574109,0.16703844,3.2524886,0.513479,2.5435297,4.3937793,4.276531,2.9996517,12.084066,5.751079,15.60705
2022-09-28,0.88379323,0.0,0.0,0.0,0.17355134,0.57662266,4.605203,0.6140753,4.6253667,11.957783,2.6809673,3.5273547,20.359152,13.638162,9.954261
2022-09-29,0.6686127,4.903417e-05,0.0006796782,0.0,0.00094871863,0.42130932,2.015761,0.6548359,0.6788311,27.429852,9.238384,6.654819,16.66634,4.2364225,0.42951667
2022-09-30,3.559619e-06,0.0089761745,0.11171628,0.44227216,0.061576076,0.057840824,0.7851707,0.3196848,0.050964855,16.648716,7.928208,8.031415,7.6173034,1.4082636,3.2485158
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,16.305033,0.0,0.0,0.9233595,0.0,21.836782,5.279585,10.090432,3.8977044
2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,12.375354,0.0,0.0,0.0,0.0,7.8760295,0.0,7.7253203,2.3670723
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,28.710417,0.0,1.9736581,0.0,0.0,11.903951,0.0,13.268904,16.865875
2022-10-04,0.0,0.0,3.147001,25.68139,0.0,0.0,0.2928623,0.0,7.121529,0.0,0.0,24.73834,5.0830693,2.7610955,0.6286511
2022-10-05,0.0,0.0,40.01976,1.133361,30.284248,0.0,0.0,0.0,6.9149733,2.0900617,0.0,1.918946,14.948708,27.176132,6.8598495
2022-10-06,0.0,0.0,13.091009,10.527567,24.921038,9.676879,0.07898551,8.061322,9.901266,1.9444168,36.5423,6.3591666,4.4166374,12.785357,0.0
2022-10-07,0.0,4.9372478,6.6206355,23.514336,5.776873,5.645788,0.0,26.819422,0.0,61.38954,30.40325,4.8605695,0.0,17.543388,0.13799453
2022-10-08,46.981308,38.891518,24.174175,29.902458,0.62335294,0.0,0.0,26.179678,0.0,34.311478,9.250863,28.223328,5.7369885,6.142241,0.0
2022-10-09,0.0,0.0,29.512379,50.925003,0.0,0.0,0.0,0.6834066,9.901266,0.0,0.0,40.081104,9.6904125,2.3791802,7.7411666
2022-10-10,0.0,0.0,21.810051,17.474142,44.663742,0.0,0.0,0.0,18.73723,5.2014384,22.86791,35.552853,0.0,8.693139,6.300202
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,2.120128,5.1447115,41.599205,19.29673,34.81925,4.3143954,0.0,0.0,3.9325151
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,49.806587,4.806767,9.813235,9.419623,0.0,0.0,28.144974,2.9020758,6.147657
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.839247,9.274156,2.6623006,1.959682,0.0,8.286718
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.105662,0.0,0.0,16.119463,21.164366,33.932495,25.43711,10.0080385,16.20913
2022-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.40279,12.812555,0.0,15.463553
2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.266218,0.0,0.0,0.0,3.0331151
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.016434,4.8909245,23.90871,0.0,0.0,0.0,0.3003153
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.016434,2.1587331,9.5762,1.8486793,4.3213453,0.0,2.5308394
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.055245,0.0,0.91425514,2.042124,10.35157
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.042978,0.0,0.0,0.37639412,3.434432
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5547085,0.0,0.36823627,7.2774477,0.0
2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3951478,0.0
2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,20.431486,0.0,0.0,0.0,0.0,0.0,0.0,0.3822181,0.0
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,43.91019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33878186,0.0
2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.848161,0.0
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.197853,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793182,0.6431544,74.22218,3.5277772
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0163527,0.0,0.0,18.248703,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10731697,0.0,0.0,0.0,0.0,0.0,18.00532,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,0.0,4.1802917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,0.0,0.05281856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.853012,1.9483854,0.0
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51527274,21.19336,0.0
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058992203,0.0,118.21934,23.279268
2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742086,60.53958,15.972433
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.60808,1.721309
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10299788,0.0,0.0,0.0,0.0,0.0,30.682917,0.0
2022-11-15,0.0,0.9848519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
